X,Y,Z,LABEL 0 OR 1
-1.863,3.952,11.64,0
-1.863,3.873,11.797,0
-1.863,3.716,11.797,0
-1.863,3.716,11.797,0
-1.706,3.481,11.483,0
-1.706,3.246,11.17,0
-1.863,3.246,10.777,0
-1.863,3.246,10.777,0
-2.177,3.324,10.699,1
-2.647,3.559,11.013,0
-2.726,3.638,11.562,0
-2.883,3.559,10.856,1
-2.804,3.01,8.973,0
-2.804,3.01,8.973,0
-2.961,3.01,8.424,0
-2.726,2.932,8.188,0
-2.883,3.01,8.502,0
-3.353,3.167,8.738,0
-2.883,3.089,8.659,0
-2.334,2.932,8.659,0
-1.941,2.696,8.424,0
-1.706,2.383,8.031,0
-1.549,2.226,7.718,0
-1.392,1.912,7.325,1
-1.235,1.676,6.698,0
-1.157,1.52,5.992,0
-1.078,1.363,5.756,0
-1,1.206,5.599,0
-1.157,1.206,5.364,0
-1.392,1.441,5.521,1
-1.549,1.598,6.305,1
-1.471,1.833,7.482,1
-1.157,1.99,8.267,1
-0.686,2.304,8.894,1
-0.451,2.54,9.757,1
-0.294,2.696,10.62,0
0.019,2.775,10.934,0
0.176,2.54,10.385,1
0.254,2.461,9.287,0
0.176,2.54,8.581,0
0.019,2.932,8.581,0
-0.215,3.246,8.894,0
-0.608,3.716,8.894,1
-1.157,4.187,9.444,1
-1.627,4.736,10.15,0
-1.706,5.129,10.542,0
-1.471,5.129,10.385,0
-1.471,5.285,9.679,0
-1.627,5.207,9.679,0
-1.706,5.129,10.15,0
-1.549,5.05,10.777,0
-1.314,4.815,11.013,1
-1,4.501,10.542,0
-0.843,4.266,10.385,0
-0.608,3.873,10.464,1
-0.764,3.716,9.757,0
-1.078,3.638,9.601,0
-1.235,3.559,9.757,0
-1.392,3.638,9.601,0
-1.627,3.795,9.522,0
-2.02,4.03,9.757,1
-2.098,4.109,10.62,0
-2.098,4.109,11.327,0
-1.863,3.952,11.091,1
-1.471,3.638,10.464,1
-1.235,3.403,9.757,0
-1.078,3.167,9.287,0
-1.235,3.167,9.051,0
-1.235,3.167,9.051,1
-1.627,3.167,9.914,0
-1.627,3.167,9.757,0
-1.392,3.01,9.287,0
-1.392,2.932,8.581,0
-1.392,2.932,8.581,0
-1.471,3.01,8.424,0
-1.706,3.01,8.894,1
-1.706,3.089,10.385,0
-1.392,2.932,10.15,0
-1.392,2.932,10.15,1
-1.157,2.696,9.365,0
-0.921,2.461,8.894,0
-1.078,2.461,8.502,0
-1.235,2.54,8.581,0
-1.471,2.618,8.581,0
-1.549,2.853,8.659,0
-1.549,2.853,8.659,0
-1.627,2.853,8.267,0
-1.784,3.01,8.031,0
-2.02,3.246,8.502,0
-2.02,3.403,8.894,0
-1.941,3.403,9.13,0
-1.784,3.246,8.816,0
-1.706,3.167,8.659,0
-1.784,3.246,8.894,0
-1.941,3.246,9.522,0
-1.941,3.167,9.836,0
-1.784,3.089,9.522,0
-1.627,3.01,8.894,0
-1.471,2.853,8.267,0
-1.549,2.853,7.639,0
-1.706,3.01,7.561,1
-1.941,3.246,8.11,1
-2.02,3.481,8.973,1
-1.784,3.638,9.836,0
-1.314,3.716,9.601,0
-1,3.638,9.287,0
-1,3.716,9.522,0
-1,3.716,10.071,0
-0.764,3.638,10.307,0
-0.608,3.481,9.836,0
-0.451,3.403,9.365,0
-0.529,3.481,9.444,0
-0.608,3.559,9.993,0
-0.529,3.638,10.071,0
-0.529,3.716,9.993,0
-0.451,3.716,10.071,0
-0.451,3.559,9.679,0
-0.451,3.638,9.13,0
-0.686,3.638,9.13,0
-0.764,3.481,9.208,0
-0.764,3.559,9.208,0
-0.608,3.481,8.894,0
-0.529,3.559,9.051,0
-0.529,3.559,9.365,0
-0.529,3.638,9.522,0
-0.608,3.638,9.836,0
-0.764,3.716,9.914,0
-0.764,3.873,9.914,0
-0.764,3.873,9.757,1
-0.764,3.795,8.816,1
-0.843,3.716,7.953,0
-1.235,3.716,7.875,0
-1.627,3.716,8.267,0
-1.627,3.716,8.267,0
-2.02,3.716,8.424,0
-1.941,3.481,8.267,0
-1.863,3.403,8.188,0
-1.863,3.403,8.188,1
-2.098,3.324,9.287,0
-2.098,3.324,9.287,0
-2.098,3.246,9.993,0
-1.941,2.853,10.15,1
-1.471,2.147,8.267,0
-1.549,1.99,8.031,0
-1.941,2.226,8.188,0
-1.941,2.226,8.188,1
-2.412,2.618,9.365,1
-2.334,2.853,10.542,0
-1.941,2.932,10.071,1
-1.627,2.932,8.659,0
-1.627,2.932,7.953,0
-1.784,3.246,8.11,1
-2.02,3.559,8.738,0
-2.098,3.795,9.287,0
-1.863,3.952,9.757,0
-1.314,4.03,9.836,1
-0.921,3.873,9.365,0
-0.764,3.952,9.208,0
-0.843,3.952,9.757,0
-0.921,3.952,10.464,0
-0.843,3.795,10.62,1
-0.608,3.481,10.071,1
-0.372,3.167,9.287,0
-0.372,2.932,8.581,0
-0.451,2.853,8.424,0
-1,3.01,8.345,1
-1.471,3.246,9.287,1
-1.549,3.481,10.385,0
-1.235,3.481,10.385,1
-0.843,3.246,9.679,0
-0.764,3.089,9.13,0
-0.764,2.932,8.738,0
-1.078,2.932,8.581,0
-1.314,2.932,8.894,0
-1.235,2.932,9.287,0
-1.157,2.932,8.816,0
-1,2.853,8.502,0
-1,3.089,8.345,0
-1.235,3.246,8.502,1
-1.471,3.481,9.208,0
-1.549,3.559,9.757,0
-1.471,3.559,9.993,0
-1.314,3.324,9.444,0
-1.235,3.246,8.738,0
-1.235,3.167,8.11,0
-1.392,3.246,7.953,0
-1.706,3.324,8.188,1
-2.255,3.481,8.738,1
-2.255,3.716,9.601,0
-2.02,3.716,9.836,0
-1.863,3.638,9.444,0
-1.706,3.403,9.444,0
-1.706,3.246,9.365,0
-1.941,3.167,9.208,0
-2.02,3.089,9.287,0
-1.941,3.01,9.051,0
-1.863,3.01,8.659,0
-1.941,3.246,8.502,1
-2.098,3.559,9.051,1
-2.177,3.795,9.914,0
-2.098,3.873,10.464,0
-1.941,3.952,10.542,0
-1.863,3.873,10.62,0
-1.549,3.716,10.62,1
-1.549,3.481,9.836,0
-1.627,3.481,9.365,0
-1.627,3.481,9.365,0
-1.706,3.559,9.836,0
-1.706,3.795,9.836,0
-1.706,3.795,9.836,0
-1.627,3.795,9.522,0
-1.549,3.795,9.444,0
-1.392,3.638,9.208,0
-1.314,3.559,8.502,0
-1.392,3.481,7.875,0
-1.471,3.481,8.031,0
-1.471,3.481,8.424,0
-1.392,3.559,8.581,0
-1.235,3.716,8.424,0
-1,3.716,8.894,0
-0.843,3.795,9.051,0
-0.608,3.952,9.287,0
-0.451,3.873,9.522,0
-0.372,3.873,9.522,0
-0.294,3.716,9.365,0
-0.294,3.481,8.816,0
-0.294,3.403,8.188,0
-0.529,3.403,7.953,0
-0.843,3.403,8.502,0
-0.921,3.559,8.816,0
-1,3.559,8.894,0
-0.921,3.481,8.894,0
-0.921,3.403,8.894,0
-0.843,3.324,8.894,0
-0.843,3.089,8.816,0
-1,3.01,8.502,0
-1.157,2.932,8.502,0
-1.157,2.853,8.738,0
-1.235,2.932,8.738,0
-1.314,3.089,9.287,0
-1.078,3.246,9.757,0
-0.843,3.324,9.836,0
-0.764,3.403,9.601,0
-0.921,3.403,9.522,0
-1.078,3.403,9.13,0
-1.235,3.481,8.738,0
-1.392,3.559,8.738,0
-1.471,3.716,8.738,0
-1.549,3.873,8.816,0
-1.627,3.952,9.208,0
-1.549,4.03,9.444,0
-1.471,4.109,9.836,0
-1.235,4.03,9.836,0
-1.078,3.952,9.836,0
-0.843,3.716,9.679,0
-0.608,3.638,9.13,0
-0.686,3.559,8.659,0
-0.843,3.481,8.581,0
-1.078,3.481,8.659,0
-1.157,3.638,8.816,0
-1.314,3.795,8.973,0
-1.157,3.873,9.287,0
-1,3.716,9.287,0
-1,3.638,9.287,0
-0.921,3.481,9.444,0
-1.078,3.246,9.601,0
-1,3.089,9.679,0
-0.921,2.775,9.444,0
-0.843,2.696,8.738,0
-0.921,2.618,8.424,0
-1.078,2.696,8.502,0
-1.157,2.853,8.894,0
-1.314,3.01,9.208,0
-1.314,3.01,9.444,0
-1.157,3.01,9.208,0
-1.078,3.01,8.581,0
-1.157,3.01,8.424,0
-1.157,3.01,8.424,0
-1.314,3.167,8.659,0
-1.392,3.403,9.208,0
-1.471,3.481,9.757,0
-1.314,3.481,9.836,0
-1.078,3.324,9.522,0
-1.078,3.246,9.051,0
-1.078,3.089,8.738,0
-1.157,3.246,8.581,0
-1.235,3.246,8.424,0
-1.235,3.324,8.738,0
-1.235,3.246,8.816,0
-1.157,3.246,8.738,0
-1,3.167,8.738,0
-1,3.324,9.051,0
-0.843,3.167,9.208,0
-0.686,3.167,9.051,0
-0.529,3.167,9.208,0
-0.451,3.246,9.208,0
-0.529,3.324,8.894,0
-0.529,3.324,8.816,0
-0.608,3.403,8.581,0
-0.608,3.481,8.345,0
-0.843,3.559,8.188,0
-0.921,3.873,8.581,0
-1.078,3.952,9.208,0
-1,4.03,9.679,0
-0.843,3.952,9.757,0
-0.686,3.795,9.522,0
-0.608,3.559,9.13,0
-0.529,3.403,9.051,0
-0.529,3.246,9.208,0
-0.608,3.246,9.444,0
-0.451,3.246,9.601,0
-0.451,3.089,9.444,0
-0.451,3.089,9.365,0
-0.529,3.167,9.365,0
-0.608,3.246,9.287,0
-0.843,3.481,9.287,0
-1,3.559,9.444,0
-1.078,3.716,9.208,0
-1.078,3.638,8.816,0
-1.157,3.716,8.659,0
-1.314,3.873,8.894,0
-1.392,3.952,9.365,0
-1.314,4.03,9.522,0
-1,4.03,9.444,0
-0.921,3.873,9.287,0
-0.843,3.716,9.13,0
-1.157,3.716,9.287,0
-1.314,3.716,9.914,0
-1.235,3.481,10.228,0
-1.078,3.246,9.914,0
-1.157,3.246,9.365,0
-1.314,3.246,9.601,0
-1.314,3.324,10.071,0
-1.235,3.246,9.993,0
-1.157,3.089,9.287,0
-1,3.089,8.816,0
-1.078,3.089,8.738,0
-1.078,3.089,8.738,0
-1,3.089,8.738,0
-1.157,3.167,8.816,0
-1.235,3.403,9.208,1
-1.157,3.246,10.071,1
-0.686,3.01,9.757,0
-0.686,3.01,9.757,0
-0.686,2.853,9.051,0
-0.843,2.775,8.894,0
-0.843,2.775,8.894,0
-1.078,2.932,8.738,0
-1.235,3.167,8.973,0
-1.392,3.246,9.522,0
-1.627,3.403,9.679,0
-1.627,3.481,9.757,0
-1.627,3.481,9.836,0
-1.627,3.403,9.601,0
-1.392,3.403,8.894,0
-1.392,3.638,8.659,0
-1.549,3.716,9.287,0
-1.549,3.716,9.679,0
-1.471,3.716,9.679,0
-1.314,3.795,9.287,0
-1,3.716,9.051,0
-0.921,3.638,8.424,0
-0.764,3.559,8.188,0
-0.764,3.324,8.031,0
-0.921,3.403,8.188,0
-0.921,3.324,8.659,0
-0.764,3.167,9.287,0
-0.608,3.01,9.444,0
-0.451,2.775,9.365,0
-0.372,2.696,9.601,0
-0.137,2.54,9.914,0
-0.058,2.383,9.444,0
-0.058,2.304,8.816,0
-0.215,2.383,8.738,0
-0.372,2.54,9.051,0
-0.529,2.696,9.208,0
-0.608,3.089,8.894,0
-0.764,3.403,9.051,0
-0.921,3.638,9.444,0
-1,3.795,9.522,0
-0.921,3.873,9.601,0
-0.921,4.03,9.522,0
-0.686,3.952,9.287,0
-0.529,3.873,8.894,0
-0.451,3.795,8.973,0
-0.529,3.795,8.973,0
-0.686,3.873,9.287,0
-0.686,3.795,9.601,0
-0.608,3.795,9.679,0
-0.608,3.559,9.444,0
-0.529,3.481,9.287,0
-0.608,3.481,9.444,0
-0.608,3.324,9.601,0
-0.764,3.246,9.444,0
-0.686,3.167,9.522,0
-0.764,3.089,9.444,0
-0.764,3.01,9.444,0
-0.686,2.932,9.287,0
-0.686,2.853,9.051,0
-0.764,2.775,9.208,0
-0.843,2.853,8.973,0
-0.921,2.853,9.13,0
-0.921,2.853,9.287,0
-0.921,2.932,9.365,0
-0.921,2.932,9.365,0
-0.921,2.853,9.365,0
-0.921,2.853,9.365,0
-0.843,2.932,8.973,0
-0.921,3.01,8.894,0
-1,3.01,8.894,0
-1,3.01,8.894,0
-1.078,3.246,8.894,0
-1.235,3.481,9.208,0
-1.235,3.481,9.679,0
-1.157,3.559,9.836,0
-1.078,3.559,9.601,0
-1.078,3.481,9.365,0
-1,3.403,9.522,0
-1,3.324,9.208,0
-1,3.403,8.894,0
-1,3.324,9.287,0
-1,3.324,9.522,0
-0.843,3.246,9.287,0
-0.764,3.167,8.894,0
-0.764,3.167,9.208,0
-0.764,3.089,9.601,0
-0.764,3.089,9.601,0
-0.686,2.932,9.836,0
-0.529,2.853,9.601,0
-0.451,2.775,9.13,0
-0.451,2.775,9.051,0
-0.686,2.932,9.287,0
-0.608,3.089,9.757,0
-0.608,3.01,9.601,0
-0.608,3.01,9.287,0
-0.686,3.089,9.13,0
-0.764,3.246,9.287,0
-0.764,3.246,9.365,0
-0.843,3.167,8.973,0
-0.764,3.246,8.894,0
-0.764,3.246,8.973,0
-0.764,3.246,9.051,0
-0.686,3.324,9.051,0
-0.608,3.403,8.973,0
-0.608,3.324,9.051,0
-0.608,3.324,8.973,0
-0.529,3.403,8.659,0
-0.451,3.403,8.659,0
-0.451,3.403,8.502,0
-0.529,3.481,8.502,0
-0.529,3.481,8.738,0
-0.608,3.638,9.287,0
-0.451,3.638,9.836,0
-0.372,3.559,9.601,0
-0.215,3.403,9.287,0
-0.137,3.481,9.365,0
-0.137,3.481,9.522,0
-0.137,3.481,9.914,0
-0.137,3.324,9.757,0
0.019,3.246,9.444,0
0.176,3.089,9.287,0
0.019,3.01,8.894,0
-0.137,3.089,9.13,0
-0.294,3.089,9.757,0
-0.215,3.089,10.228,0
0.019,2.853,9.914,0
0.098,2.696,9.208,0
0.176,2.696,9.208,0
0.098,2.853,9.208,0
-0.137,2.853,9.522,0
-0.215,2.775,9.836,0
-0.215,2.696,9.914,0
-0.215,2.775,9.914,0
-0.058,2.696,9.836,0
0.098,2.618,9.601,0
-0.058,2.618,9.444,0
-0.215,2.618,9.601,0
-0.294,2.618,9.914,0
-0.215,2.54,9.914,0
-0.215,2.54,9.914,0
-0.137,2.54,9.993,0
0.098,2.618,9.601,0
0.098,2.775,9.522,0
0.098,2.775,9.522,0
0.176,2.853,9.287,0
0.098,3.01,9.208,0
0.176,3.167,9.13,0
0.176,3.167,8.581,0
0.098,3.403,8.581,0
0.019,3.559,8.659,0
-0.058,3.716,8.659,0
-0.215,3.873,8.816,0
-0.215,4.03,9.051,0
-0.137,4.03,9.287,0
0.098,3.952,9.13,0
0.176,3.716,8.738,0
0.254,3.559,8.424,0
0.254,3.324,8.502,0
0.176,3.167,8.659,0
0.333,2.932,8.973,0
0.333,2.696,9.13,0
0.49,2.54,9.208,0
0.568,2.383,9.13,0
0.647,2.304,8.894,0
0.647,2.304,9.287,0
0.725,2.304,9.679,0
0.882,2.226,9.914,0
1.039,2.147,10.071,0
1.117,2.226,10.071,0
1.353,2.147,9.914,0
1.353,2.147,9.287,0
1.039,2.383,9.365,0
0.725,2.618,9.679,0
0.333,2.932,9.914,0
0.176,3.167,9.993,0
0.176,3.246,9.679,0
0.098,3.324,9.208,0
0.019,3.324,9.365,0
-0.058,3.481,9.287,0
-0.215,3.638,9.444,0
-0.137,3.638,9.757,0
0.019,3.638,9.522,0
0.098,3.559,9.365,0
0.098,3.481,9.522,0
0.098,3.403,9.679,0
0.176,3.324,9.601,0
0.254,3.246,9.287,0
0.254,3.089,9.13,0
0.254,3.089,8.973,0
0.176,3.246,9.287,0
0.098,3.324,9.757,0
0.254,3.324,9.757,0
0.411,3.403,9.679,0
0.568,3.403,9.365,0
0.49,3.481,9.13,0
0.49,3.403,9.208,0
0.411,3.324,9.051,0
0.411,3.324,9.051,0
0.254,3.089,8.502,0
0.254,3.089,8.502,0
0.254,3.01,8.659,0
0.176,3.01,8.894,0
0.176,2.853,9.051,0
0.176,2.54,9.208,0
0.176,2.461,9.444,0
0.176,2.304,9.601,0
0.254,2.226,9.757,0
0.176,2.147,9.757,0
0.176,2.147,9.757,0
0.176,2.069,9.836,0
0.098,2.069,9.836,0
0.019,2.147,9.679,0
-0.058,2.226,9.365,0
-0.215,2.383,9.208,0
-0.372,2.618,9.13,0
-0.372,2.696,9.208,0
-0.451,3.01,9.208,0
-0.451,3.167,9.365,0
-0.451,3.481,9.757,0
-0.294,3.638,10.228,0
-0.294,3.716,10.542,0
-0.215,3.795,10.464,0
-0.058,3.638,10.228,0
0.019,3.481,9.679,0
0.019,3.481,9.051,0
0.019,3.559,8.816,0
-0.137,3.559,9.051,0
-0.215,3.559,8.973,0
-0.294,3.638,8.973,0
-0.137,3.559,8.894,0
0.019,3.638,8.816,0
0.098,3.638,8.816,0
0.176,3.559,9.051,0
0.176,3.559,9.13,0
0.176,3.559,9.679,0
0.411,3.324,10.071,0
0.49,3.167,9.522,0
0.411,3.089,8.973,0
0.411,3.089,8.894,0
0.333,3.246,8.973,0
0.176,3.403,8.973,0
0.098,3.403,9.365,0
0.098,3.324,9.208,0
0.019,3.167,9.051,0
0.019,3.089,8.816,0
-0.058,3.089,8.738,0
-0.215,3.089,9.051,0
-0.137,3.01,9.679,0
-0.058,2.853,9.444,0
-0.058,2.775,9.365,0
0.098,2.618,9.601,0
0.098,2.54,9.13,0
-0.137,2.618,8.816,0
-0.215,2.618,9.444,0
-0.294,2.618,9.601,0
-0.372,2.696,9.444,0
-0.294,2.775,9.757,0
-0.294,2.696,9.365,0
-0.372,2.932,9.13,0
-0.451,3.01,9.522,0
-0.372,3.089,9.836,0
-0.294,3.167,9.601,0
-0.215,3.167,9.757,0
-0.137,3.089,9.601,0
-0.058,3.01,9.208,0
-0.058,3.01,9.208,0
-0.215,2.932,9.601,0
-0.215,2.932,9.601,0
-0.137,2.853,9.208,0
-0.058,2.775,9.679,0
-0.058,2.775,9.679,0
0.019,2.775,9.679,0
0.019,2.775,9.679,0
0.098,2.696,9.993,0
0.176,2.696,9.208,0
0.176,2.696,9.208,0
0.254,2.775,9.13,0
0.333,2.853,9.444,1
0.176,3.01,8.581,0
0.176,3.01,8.581,1
-0.058,3.324,9.287,1
-0.058,3.403,10.307,0
0.098,3.324,10.071,0
0.176,3.246,9.601,0
0.176,3.167,9.836,0
0.254,2.932,9.679,1
0.176,2.932,8.738,0
-0.058,2.853,8.502,0
-0.137,2.775,9.208,0
-0.215,2.696,9.365,0
-0.294,2.775,9.13,0
-0.294,2.696,9.679,0
-0.215,2.618,9.993,0
-0.294,2.54,9.601,0
-0.372,2.461,9.287,0
-0.372,2.461,9.522,0
-0.451,2.383,9.679,0
-0.608,2.226,9.13,0
-0.764,2.226,9.051,0
-0.764,2.304,9.444,0
-0.686,2.226,9.444,0
-0.764,2.226,8.894,0
-0.921,2.304,9.13,0
-0.843,2.304,9.836,0
-0.764,2.304,9.679,0
-0.921,2.383,9.444,0
-0.843,2.383,9.914,0
-0.764,2.383,9.993,0
-0.764,2.304,9.522,0
-0.921,2.383,8.973,0
-0.921,2.383,9.208,0
-1,2.383,9.365,0
-1.078,2.383,9.051,0
-1.157,2.461,9.13,0
-1,2.383,9.679,0
-1,2.304,9.679,0
-1,2.304,9.287,0
-0.843,2.304,9.522,0
-0.764,2.226,9.914,0
-0.686,2.147,9.679,0
-0.764,2.147,9.679,0
-0.608,2.147,10.15,0
-0.529,2.069,10.464,0
-0.451,2.147,10.228,0
-0.372,2.226,10.228,0
-0.372,2.226,10.385,0
-0.294,2.226,10.15,0
-0.215,2.226,9.522,0
-0.058,2.304,9.444,0
-0.058,2.304,9.601,0
-0.058,2.383,9.287,0
-0.058,2.383,9.051,0
-0.058,2.383,9.208,0
-0.058,2.304,9.13,0
0.019,2.226,9.13,0
0.019,2.147,9.444,0
0.176,2.069,9.836,0
0.254,1.99,9.679,0
0.254,1.99,9.679,0
0.333,1.755,9.914,0
0.49,1.598,9.914,0
0.411,1.598,9.522,0
0.333,1.676,9.365,0
0.254,1.676,9.601,0
0.254,1.676,9.601,0
0.176,1.755,9.365,0
0.098,1.912,9.13,0
0.019,1.912,9.365,0
-0.058,1.99,9.444,0
-0.137,1.99,9.287,0
-0.215,1.99,9.444,0
-0.215,1.99,9.679,0
-0.294,1.912,9.679,0
-0.215,1.833,9.522,0
-0.215,1.833,9.522,0
-0.294,1.755,9.757,0
-0.372,1.755,9.679,0
-0.372,1.833,9.522,0
-0.372,1.833,9.679,0
-0.608,1.912,9.757,0
-0.608,1.99,9.522,0
-0.608,1.99,9.601,0
-0.686,2.069,9.679,0
-0.843,2.147,9.679,0
-0.764,2.069,9.601,0
-0.764,1.99,9.679,0
-0.764,1.99,9.679,0
-0.764,1.912,9.522,0
-0.764,1.833,9.444,0
-0.764,1.833,9.601,0
-0.764,1.755,9.679,0
-0.686,1.755,9.679,0
-0.686,1.598,9.601,0
-0.686,1.598,9.522,0
-0.686,1.676,9.522,0
-0.686,1.676,9.679,0
-0.686,1.676,9.836,0
-0.843,1.833,9.836,0
-0.764,1.833,9.914,0
-0.686,1.833,9.993,0
-0.764,1.833,9.836,0
-0.764,1.99,9.522,0
-0.764,1.99,9.601,0
-0.764,2.069,9.836,0
-0.843,2.226,9.993,0
-0.764,2.147,9.757,0
-0.764,2.226,9.993,0
-0.764,2.304,10.307,0
-0.529,2.304,10.15,0
-0.529,2.304,10.071,0
-0.529,2.304,10.228,0
-0.451,2.226,10.385,0
-0.372,2.147,10.15,0
-0.294,2.147,9.993,0
-0.294,2.147,9.993,0
-0.215,2.147,9.679,0
-0.215,2.147,9.444,0
-0.294,2.147,9.679,0
-0.294,2.147,9.679,0
-0.215,2.226,9.914,0
-0.137,1.99,9.757,0
-0.137,1.99,9.993,0
-0.058,1.912,9.993,0
0.019,1.912,9.679,0
0.019,1.755,9.836,0
0.098,1.755,9.757,0
0.098,1.755,9.444,0
0.098,1.598,9.287,0
0.098,1.676,9.522,0
0.098,1.755,9.365,0
0.098,1.755,9.365,0
0.098,1.755,9.051,0
-0.058,1.755,9.287,0
-0.058,1.676,9.679,0
0.019,1.676,9.287,0
0.019,1.676,9.287,0
-0.058,1.598,9.601,0
0.019,1.52,9.522,0
-0.058,1.598,9.208,0
-0.137,1.52,9.444,0
-0.137,1.598,9.522,0
-0.137,1.598,9.365,0
-0.215,1.598,9.522,0
-0.215,1.676,9.757,0
-0.215,1.598,9.679,0
-0.215,1.676,9.444,0
-0.372,1.755,9.836,0
-0.372,1.676,9.993,0
-0.372,1.755,9.679,0
-0.372,1.755,9.601,0
-0.372,1.755,9.757,0
-0.372,1.912,9.522,0
-0.451,1.99,9.522,0
-0.451,1.99,9.836,0
-0.372,1.99,9.757,0
-0.372,1.99,9.444,0
-0.372,1.99,9.601,0
-0.451,1.99,9.601,0
-0.451,1.99,9.522,0
-0.608,2.069,9.601,0
-0.608,2.069,9.914,0
-0.451,1.99,9.914,0
-0.451,1.99,9.757,0
-0.451,1.99,9.914,0
-0.529,2.069,10.071,0
-0.529,2.069,9.914,0
-0.451,2.147,9.993,0
-0.529,2.226,10.071,0
-0.451,2.226,10.071,0
-0.451,2.304,9.914,0
-0.529,2.226,10.071,0
-0.451,2.226,9.914,0
-0.451,2.226,9.444,0
-0.529,2.226,9.444,0
-0.608,2.304,9.836,0
-0.529,2.304,9.836,0
-0.529,2.147,9.679,0
-0.529,2.069,9.914,0
-0.451,1.99,9.993,0
-0.372,1.912,9.757,0
-0.451,1.833,9.914,0
-0.451,1.833,9.993,0
-0.372,1.833,9.679,0
-0.372,1.833,9.522,0
-0.372,1.833,9.836,0
-0.372,1.99,9.522,0
-0.372,1.99,9.051,0
-0.451,1.99,9.287,0
-0.451,1.99,9.757,0
-0.372,1.99,9.287,0
-0.451,1.912,9.287,0
-0.372,1.912,9.914,0
-0.372,1.912,9.993,0
-0.294,1.755,9.679,0
-0.294,1.755,9.836,0
-0.294,1.755,9.836,0
-0.294,1.755,9.757,0
-0.294,1.755,9.757,0
-0.294,1.755,9.993,0
-0.215,1.755,9.836,0
-0.215,1.755,9.836,0
-0.215,1.755,9.522,0
-0.294,1.833,9.757,0
-0.294,1.912,9.993,0
-0.294,1.912,9.914,0
-0.294,1.912,9.836,0
-0.294,1.912,9.993,0
-0.215,1.833,9.836,0
-0.137,1.833,9.601,0
-0.137,1.912,9.679,0
-0.137,1.912,9.836,0
-0.058,1.99,9.522,0
-0.058,1.912,9.601,0
-0.215,1.99,9.679,0
-0.215,1.99,9.522,0
-0.215,2.069,9.365,0
-0.294,2.069,9.757,0
-0.294,2.069,9.914,0
-0.215,2.069,9.444,0
-0.294,2.069,9.444,0
-0.294,2.069,9.757,0
-0.294,2.147,9.601,0
-0.372,2.147,9.365,0
-0.372,2.069,9.836,0
-0.294,2.147,9.757,0
-0.294,2.226,9.208,0
-0.372,2.147,9.444,0
-0.451,2.147,9.914,0
-0.372,2.226,9.522,0
-0.451,2.226,9.365,0
-0.529,2.147,9.836,0
-0.451,2.226,9.836,0
-0.451,2.226,9.287,0
-0.451,2.226,9.522,0
-0.451,2.304,9.679,0
-0.529,2.304,9.208,0
-0.529,2.383,9.208,0
-0.608,2.461,9.601,0
-0.451,2.54,9.444,0
-0.529,2.696,9.13,0
-0.451,2.775,9.365,0
-0.451,2.775,9.444,0
-0.372,2.853,9.051,0
-0.451,3.01,8.973,0
-0.608,3.089,9.522,0
-0.529,3.167,9.444,0
-0.529,3.324,9.13,0
-0.451,3.403,9.365,0
-0.372,3.481,9.444,0
-0.372,3.716,9.051,0
-0.451,3.795,9.13,0
-0.372,3.795,9.601,0
-0.451,3.795,9.522,0
-0.451,3.873,9.287,0
-0.451,3.716,9.757,0
-0.372,3.559,9.679,0
-0.294,3.403,9.051,0
-0.372,3.403,9.208,0
-0.372,3.246,9.757,0
-0.372,3.089,9.444,0
-0.372,3.089,9.444,0
-0.372,3.01,9.757,0
-0.294,2.853,9.757,0
-0.294,2.932,9.13,0
-0.372,3.01,9.365,0
-0.372,3.01,9.757,0
-0.451,3.089,9.365,0
-0.529,3.167,9.13,0
-0.529,3.167,9.13,0
-0.608,3.246,9.679,0
-0.686,3.246,9.993,0
-0.686,3.246,9.444,0
-0.686,3.246,9.287,0
-0.764,3.324,9.757,0
-0.843,3.246,9.601,0
-0.921,3.246,9.365,0
-0.921,3.246,9.679,0
-0.921,3.089,9.679,0
-0.921,3.167,9.208,0
-0.921,3.01,9.208,0
-0.921,2.932,9.601,0
-0.921,2.932,9.287,0
-1,2.932,8.894,0
-1,3.01,9.522,0
-0.843,2.932,9.757,0
-0.843,2.932,8.894,0
-0.764,2.932,8.659,0
-0.764,2.932,9.287,0
-0.686,3.01,9.287,0
-0.843,3.089,8.659,0
-0.686,3.246,8.973,0
-0.686,3.324,9.601,0
-0.686,3.246,9.13,0
-0.608,3.324,8.581,0
-0.608,3.324,9.051,0
-0.608,3.403,9.444,0
-0.608,3.403,8.816,0
-0.608,3.481,8.581,0
-0.608,3.559,9.13,0
-0.529,3.559,9.287,0
-0.529,3.559,8.659,0
-0.529,3.638,8.659,0
-0.529,3.638,9.287,0
-0.451,3.559,9.365,0
-0.372,3.481,9.13,0
-0.451,3.481,9.13,0
-0.372,3.324,9.522,0
-0.451,3.324,9.287,0
-0.529,3.246,9.208,0
-0.529,3.246,9.522,0
-0.529,3.089,9.679,0
-0.529,3.167,9.365,0
-0.529,3.089,9.522,0
-0.529,3.089,9.914,0
-0.529,3.089,9.522,0
-0.529,3.089,9.13,0
-0.608,3.167,9.601,0
-0.529,3.167,9.836,0
-0.529,3.167,9.287,0
-0.529,3.246,9.208,0
-0.451,3.246,9.757,0
-0.451,3.167,9.522,0
-0.451,3.324,8.816,0
-0.529,3.403,9.051,0
-0.451,3.403,9.601,0
