X,Y,Z,Label 0 or 1
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
1.27,-1.58,12.04,0
