X,Y,Z,"Label 0,1"
0.49179077,-0.3262024,10.774353,0
0.38404846,-0.30465698,10.065674,0
0.38404846,-0.30465698,10.065674,0
0.04408264,-0.6158905,9.744858,0
-0.14746094,-0.6542053,9.445572,1
0.37208557,-0.24719238,10.276367,0
0.37208557,-0.24719238,10.276367,0
0.36968994,-0.35253906,10.862946,0
0.36968994,-0.35253906,10.862946,0
0.36968994,-0.35253906,10.862946,0
0.7360077,-0.27113342,10.494232,0
0.06562805,-0.51293945,10.063278,0
-0.34617615,-0.41957092,9.500641,1
0.20687866,-0.27113342,10.352982,0
0.5205231,-0.2328186,11.047302,0
0.20210266,-0.4099884,10.082428,1
-0.3006897,-0.5656128,9.474304,1
0.20687866,-0.20170593,10.434387,0
0.47503662,-0.36689758,10.700134,0
0.3744812,-0.32380676,9.974701,1
-0.33181763,-0.625473,9.467133,0
-0.25280762,-0.5799866,9.735275,0
0.16618347,-0.35733032,10.661835,0
0.4941864,-0.08677673,10.216507,1
-0.17858887,-0.5823822,9.69458,0
-0.5353241,-0.6111145,9.395294,1
0.07521057,-0.4459076,10.319458,0
0.52770996,-0.20170593,9.996246,0
0.254776,-0.47943115,9.972305,0
-0.43476868,-0.44351196,9.740067,0
-0.030136108,-0.39323425,10.475082,0
0.65460205,-0.07481384,10.257217,1
0.034500122,-0.6829376,10.101593,0
-0.35336304,-0.59913635,9.414459,0
-0.003799439,-0.45069885,10.441559,0
0.38883972,-0.2902832,10.640289,0
0.5013733,-0.27592468,10.163834,0
0.5013733,-0.27592468,10.163834,0
0.5013733,-0.27592468,10.163834,0
0.5013733,-0.27592468,10.163834,0
0.2667389,-0.40281677,9.938782,0
0.2667389,-0.40281677,9.938782,0
0.2667389,-0.40281677,9.938782,0
0.2667389,-0.40281677,9.938782,0
0.2667389,-0.40281677,9.938782,0
-0.051696777,-0.467453,9.7951355,0
-0.051696777,-0.467453,9.7951355,0
-0.051696777,-0.467453,9.7951355,0
-0.051696777,-0.467453,9.7951355,0
-0.051696777,-0.467453,9.7951355,0
0.42715454,-0.39323425,9.677811,0
0.42715454,-0.39323425,9.677811,0
0.42715454,-0.39323425,9.677811,0
-0.08520508,-0.5823822,9.675415,0
0.07521057,-0.52731323,10.02977,0
0.07521057,-0.52731323,10.02977,0
0.07521057,-0.52731323,10.02977,0
0.07521057,-0.52731323,10.02977,0
0.022537231,-0.40281677,10.621124,0
0.22843933,-0.19451904,9.790344,0
0.22843933,-0.19451904,9.790344,0
0.22843933,-0.19451904,9.790344,0
0.22843933,-0.19451904,9.790344,0
0.22843933,-0.19451904,9.790344,0
0.23321533,-0.20648193,9.625137,0
0.23321533,-0.20648193,9.625137,0
0.23321533,-0.20648193,9.625137,0
0.23321533,-0.20648193,9.625137,0
0.28349304,-0.18493652,10.429596,0
0.28349304,-0.18493652,10.429596,0
0.28349304,-0.18493652,10.429596,0
0.16139221,-0.35253906,10.084824,0
0.008163452,-0.6326599,10.027374,0
0.254776,-0.22564697,10.530151,0
0.254776,-0.22564697,10.530151,0
0.1973114,-0.28788757,9.941177,0
0.10632324,-0.5943451,10.065674,0
0.0488739,-0.6230774,10.566071,0
0.06323242,-0.70448303,10.944351,0
0.06323242,-0.70448303,10.944351,0
0.06323242,-0.70448303,10.944351,0
0.06323242,-0.70448303,10.944351,1
0.41757202,-0.007766724,9.572464,0
0.30743408,-0.47703552,10.652252,0
0.30743408,-0.47703552,10.652252,1
-0.19534302,-0.6589966,9.850204,0
-0.19534302,-0.6589966,9.850204,0
-0.19534302,-0.6589966,9.850204,0
0.19491577,-0.7020874,10.68338,1
0.51094055,-0.07481384,10.072861,1
-0.20730591,-0.7308197,9.668243,0
0.056045532,-0.6422272,9.998642,0
0.13265991,-0.8505249,10.534943,1
0.48939514,-0.026916504,9.440796,1
0.12786865,-0.67814636,10.408051,0
0.12786865,-0.67814636,10.408051,0
0.20927429,-0.6422272,10.716904,1
0.36489868,-0.06523132,9.151093,0
-0.10435486,-0.5345001,9.905258,0
0.2763214,-0.40760803,10.807877,0
0.22843933,-0.46984863,10.5421295,0
0.50616455,-0.012557983,9.553314,1
-0.19534302,-0.8648987,10.135101,0
0.07998657,-0.96784973,10.515793,1
0.5301056,0.054473877,9.203766,0
0.40081787,-0.06283569,10.046524,0
0.4869995,-0.09635925,9.79274,0
0.4869995,-0.09635925,9.79274,0
0.4869995,-0.09635925,9.79274,0
-0.24801636,-0.5799866,9.8909,0
0.13026428,-0.61351013,10.906036,0
0.46305847,-0.32141113,10.422409,0
0.34814453,-0.10832214,9.816681,0
0.14942932,-0.30465698,9.845413,0
0.14942932,-0.30465698,9.845413,0
0.14942932,-0.30465698,9.845413,0
0.14942932,-0.30465698,9.845413,0
0.30265808,-0.5943451,10.872528,0
0.2667389,-0.70448303,10.4272,1
0.551651,-0.058044434,9.194183,0
0.10392761,-0.5536499,10.343399,0
-0.08041382,-0.7404022,10.431992,0
0.010559082,-0.5153351,10.281158,0
0.010559082,-0.5153351,10.281158,0
0.010559082,-0.5153351,10.281158,0
0.010559082,-0.5153351,10.281158,1
0.6091156,0.004196167,9.572464,0
0.6091156,0.004196167,9.572464,0
0.6091156,0.004196167,9.572464,0
0.6091156,0.004196167,9.572464,1
0.2260437,-0.838562,10.587616,0
0.2260437,-0.838562,10.587616,0
0.15420532,-0.46266174,10.056107,0
0.3577118,-0.13465881,9.728088,0
0.27871704,-0.61351013,10.877304,0
0.30265808,-0.7739105,10.388901,1
0.46066284,-0.002975464,9.467133,1
0.022537231,-0.6518097,10.338608,0
0.18772888,-0.7164612,10.489456,0
0.20687866,-0.4171753,9.831039,0
0.18772888,-0.28788757,9.742462,0
0.29786682,-0.625473,11.0520935,0
0.1111145,-0.4099884,10.221298,1
0.70487976,-0.06523132,9.579651,0
0.29067993,-0.5105591,9.780762,0
0.29067993,-0.5105591,9.780762,0
0.29067993,-0.5105591,9.780762,0
0.29067993,-0.5105591,9.780762,0
0.060836792,-0.47943115,10.611557,0
0.060836792,-0.47943115,10.611557,0
0.060836792,-0.47943115,10.611557,0
0.060836792,-0.47943115,10.611557,0
0.14703369,-0.49139404,9.711334,0
0.14703369,-0.49139404,9.711334,0
0.14703369,-0.49139404,9.711334,0
0.14703369,-0.49139404,9.711334,0
0.77430725,-0.08677673,9.541351,1
0.3529358,-0.64941406,10.103989,0
0.71206665,-0.5967407,9.567688,0
0.90838623,-0.1825409,9.500641,1
0.051254272,-0.40760803,10.352982,0
0.051254272,-0.40760803,10.352982,0
0.051254272,-0.40760803,10.352982,0
0.051254272,-0.40760803,10.352982,0
0.003372192,-0.5321045,11.111938,0
0.003372192,-0.5321045,11.111938,0
0.003372192,-0.5321045,11.111938,0
0.003372192,-0.5321045,11.111938,0
0.10871887,-1.1330414,11.004196,0
0.10871887,-1.1330414,11.004196,0
0.10871887,-1.1330414,11.004196,1
0.44630432,-0.4842224,9.352203,0
0.44630432,-0.4842224,9.352203,0
0.80303955,-0.012557983,9.486282,0
0.80303955,-0.012557983,9.486282,0
0.80303955,-0.012557983,9.486282,0
0.472641,0.3561554,9.49585,1
0.2260437,-0.383667,11.044907,0
0.2260437,-0.383667,11.044907,0
0.2260437,-0.383667,11.044907,0
0.2260437,-0.383667,11.044907,0
0.47024536,-0.024536133,9.69458,0
0.8126221,-0.1418457,9.826263,0
0.8126221,-0.1418457,9.826263,0
0.8126221,-0.1418457,9.826263,0
0.8126221,-0.1418457,9.826263,0
0.48939514,-0.45309448,11.131088,1
-0.3988495,-0.60632324,10.02977,0
-0.3988495,-0.60632324,10.02977,0
-0.3988495,-0.60632324,10.02977,0
-0.3988495,-0.60632324,10.02977,1
0.3242035,-0.012557983,9.603592,0
-0.039718628,-0.20170593,10.106384,0
0.04168701,-0.18014526,10.944351,0
0.04168701,-0.18014526,10.944351,0
0.04168701,-0.18014526,10.944351,0
0.23800659,-0.42436218,9.601196,0
0.23800659,-0.42436218,9.601196,0
0.5325012,0.018569946,9.699356,0
0.5325012,0.018569946,9.699356,0
0.5325012,0.018569946,9.699356,0
0.5325012,0.018569946,9.699356,0
0.27153015,0.018569946,9.605988,0
-0.3413849,-0.00058,10.02977,0
-0.3413849,-0.00058,10.02977,0
-0.56643677,-0.25437927,10.281158,0
-0.27435303,-0.58955383,10.424805,1
0.259552,0.013778687,9.342621,0
-0.1857605,-0.053253174,10.194962,0
-0.52334595,-0.58717346,10.690567,1
0.12548828,-0.29986572,9.459946,0
-0.3701172,-0.20648193,10.005814,0
0.07281494,-0.67814636,10.034546,0
0.051254272,-0.5033722,10.135101,0
-0.10914612,-0.2687378,10.4631195,0
0.029708862,-0.45309448,10.767181,1
-0.56404114,-0.56321716,10.0920105,0
-0.56404114,-0.56321716,10.0920105,0
-0.56404114,-0.56321716,10.0920105,0
-0.56404114,-0.56321716,10.0920105,0
-0.19534302,-0.18493652,9.45755,0
-0.19534302,-0.18493652,9.45755,0
-0.19534302,-0.18493652,9.45755,0
-0.19534302,-0.18493652,9.45755,1
-0.11872864,-0.74757385,11.157425,0
-0.11872864,-0.74757385,11.157425,1
-0.86572266,-0.5033722,9.682602,1
0.88923645,-0.1418457,9.577255,1
-1.0141602,-0.48660278,10.214111,1
0.4247589,-0.12269592,9.313904,1
-0.09957886,-0.043685913,10.738449,0
-0.10675049,-0.2974701,9.534164,0
-0.44673157,-0.6949005,9.979492,1
-0.049301147,-0.11550903,9.414459,0
-0.9303589,-0.005371094,9.816681,1
-0.45152283,-0.5392761,10.896469,0
-0.07324219,-0.22564697,9.862167,0
0.022537231,0.097579956,9.37854,1
-0.15463257,-0.50816345,10.992233,0
-0.5544739,-0.47703552,10.28595,0
-0.5544739,-0.47703552,10.28595,0
-0.5544739,-0.47703552,10.28595,0
-0.5544739,-0.47703552,10.28595,1
-0.025360107,-0.1418457,9.644302,0
-0.16181946,0.2915039,9.2899475,0
-0.16181946,0.2915039,9.2899475,0
-0.16181946,0.2915039,9.2899475,0
-0.16181946,0.2915039,9.2899475,1
-0.38209534,-0.6374512,10.803085,0
-0.3629303,-0.62068176,10.331436,1
0.034500122,0.035324097,9.644302,1
-0.16661072,-0.49139404,10.635498,0
-0.16661072,-0.49139404,10.635498,0
-0.5688324,-0.43632507,9.752029,0
-0.5688324,-0.43632507,9.752029,0
-0.3581543,-0.019744873,9.567688,0
-0.3581543,-0.019744873,9.567688,0
-0.3581543,-0.019744873,9.567688,0
-0.8537445,-0.39562988,9.912445,0
-0.56166077,-0.57759094,10.628311,1
-0.11393738,0.08320618,10.015396,0
-0.34378052,-0.10592651,9.6610565,0
-0.14027405,-0.5680084,10.970688,0
0.21646118,-0.3190155,10.338608,0
0.37927246,0.13108826,9.23967,1
-0.41799927,-0.61351013,10.807877,0
-0.18336487,-0.7380066,10.752808,1
0.29067993,0.061660767,9.866959,0
-0.67178345,-0.25915527,9.77597,0
-0.2432251,-0.5799866,10.381714,0
-0.13308716,-0.5656128,10.357773,1
-0.018173218,0.22207642,9.28038,1
-0.997406,-0.522522,9.53656,1
-0.40124512,-0.61828613,10.745636,1
-0.10914612,-0.08677673,9.998642,1
-0.7244568,-0.57040405,9.462341,0
-0.45152283,-0.6398468,10.135101,0
-0.26716614,-0.759552,10.6809845,1
0.2882843,0.0640564,9.175034,1
-0.3413849,-0.8313751,10.566071,0
-0.3413849,-0.8313751,10.566071,1
-0.010986328,-0.17297363,10.041733,0
-0.25758362,-0.3262024,9.617966,0
-0.21928406,-0.3070526,9.3641815,0
-0.21928406,-0.3070526,9.3641815,0
-0.21928406,-0.3070526,9.3641815,0
-0.21928406,-0.3070526,9.3641815,0
-0.6861572,-0.5512543,9.512619,1
-0.37730408,-0.6877289,11.126312,1
0.3050537,-0.24958801,9.945969,1
-0.6334839,-0.7499695,9.931595,0
-0.7555847,-0.81222534,9.835831,0
-0.7555847,-0.81222534,9.835831,0
-0.7555847,-0.81222534,9.835831,0
-0.7555847,-0.81222534,9.835831,0
-0.7555847,-0.81222534,9.835831,1
-0.003799439,-0.44351196,10.657043,0
-0.003799439,-0.44351196,10.657043,0
-0.003799439,-0.44351196,10.657043,0
-0.003799439,-0.44351196,10.657043,0
-0.003799439,-0.44351196,10.657043,0
0.26913452,-0.32859802,11.01857,0
0.26913452,-0.32859802,11.01857,0
0.26913452,-0.32859802,11.01857,0
0.26913452,-0.32859802,11.01857,0
0.26913452,-0.32859802,11.01857,0
-0.07324219,-0.050872803,10.951538,0
-0.07324219,-0.050872803,10.951538,0
-0.07324219,-0.050872803,10.951538,0
-0.07324219,-0.050872803,10.951538,0
-0.2432251,-0.20410156,10.003433,0
-0.250412,-0.52012634,9.550919,0
-0.68855286,-0.49139404,9.297134,1
-0.12591553,-0.3764801,10.657043,0
-0.37251282,0.037719727,11.047302,1
-0.2935028,-0.58955383,9.649078,0
0.032104492,-0.2902832,11.087997,0
0.032104492,-0.2902832,11.087997,0
0.032104492,-0.2902832,11.087997,0
-0.45870972,-0.29507446,10.642685,0
-0.45870972,-0.29507446,10.642685,0
-0.45870972,-0.29507446,10.642685,0
-0.45870972,-0.29507446,10.642685,0
-0.20970154,0.013778687,10.709717,1
-0.79867554,-0.5967407,8.839844,0
-0.79867554,-0.5967407,8.839844,0
-0.4850464,-0.56321716,9.641907,0
-0.4850464,-0.56321716,9.641907,0
-0.4850464,-0.56321716,9.641907,1
-0.0660553,-0.029312134,11.042511,0
-0.0660553,-0.029312134,11.042511,0
-0.0660553,-0.029312134,11.042511,0
-0.38449097,-0.38127136,10.087219,0
-0.38449097,-0.38127136,10.087219,0
-0.38449097,-0.38127136,10.087219,0
-0.49700928,-0.73321533,9.0242,0
-0.49700928,-0.73321533,9.0242,0
-0.49700928,-0.73321533,9.0242,1
-0.3701172,-0.17297363,11.145462,0
-0.3701172,-0.17297363,11.145462,1
-0.49221802,-0.6996918,9.234894,0
-0.49221802,-0.6996918,9.234894,0
-0.49221802,-0.6996918,9.234894,0
-0.8130493,-0.56321716,9.627533,0
-0.8130493,-0.56321716,9.627533,0
-0.8130493,-0.56321716,9.627533,1
0.03929138,-0.29267883,10.295517,0
0.03929138,-0.29267883,10.295517,0
0.03929138,-0.29267883,10.295517,0
0.03929138,-0.29267883,10.295517,0
-0.413208,0.15742493,10.764786,0
-0.413208,0.15742493,10.764786,0
-0.413208,0.15742493,10.764786,1
-0.40124512,-0.72602844,10.113556,0
-0.40124512,-0.72602844,10.113556,0
-0.40124512,-0.72602844,10.113556,0
-0.40124512,-0.72602844,10.113556,0
-0.5760193,-0.10592651,10.460724,0
-0.5760193,-0.10592651,10.460724,0
-0.5760193,-0.10592651,10.460724,0
-0.5760193,-0.10592651,10.460724,0
-0.09718323,-0.170578,10.424805,0
-0.09718323,-0.170578,10.424805,0
-0.09718323,-0.170578,10.424805,0
-0.09718323,-0.170578,10.424805,0
-0.57362366,0.011383057,10.396072,0
-0.57362366,0.011383057,10.396072,0
-0.57362366,0.011383057,10.396072,0
-0.57362366,0.011383057,10.396072,0
-0.5424957,-0.23043823,9.81189,0
-0.5424957,-0.23043823,9.81189,0
-0.5424957,-0.23043823,9.81189,0
-0.5424957,-0.23043823,9.81189,0
-0.07084656,-0.35733032,9.644302,0
-0.07084656,-0.35733032,9.644302,0
-0.07084656,-0.35733032,9.644302,0
-0.07084656,-0.35733032,9.644302,0
-0.47306824,-0.47943115,9.8789215,0
-0.47306824,-0.47943115,9.8789215,0
-0.47306824,-0.47943115,9.8789215,0
-0.47306824,-0.47943115,9.8789215,0
-0.0947876,-0.30226135,9.802307,0
-0.0947876,-0.30226135,9.802307,0
-0.5832062,-0.6230774,9.515015,0
0.14224243,-0.43632507,9.859772,0
-0.2144928,-0.680542,9.9531555,0
-0.2144928,-0.680542,9.9531555,0
-0.2144928,-0.680542,9.9531555,0
-0.2144928,-0.680542,9.9531555,0
0.10871887,-0.28788757,10.036942,0
0.10871887,-0.28788757,10.036942,0
0.10871887,-0.28788757,10.036942,0
0.10871887,-0.28788757,10.036942,0
0.3050537,-0.35253906,10.690567,0
0.3050537,-0.35253906,10.690567,0
0.3050537,-0.35253906,10.690567,0
0.3050537,-0.35253906,10.690567,1
-0.5377197,-0.32380676,9.546127,0
-0.5377197,-0.32380676,9.546127,0
-0.7029114,-0.4889984,9.416855,0
-0.7029114,-0.4889984,9.416855,0
-0.7029114,-0.4889984,9.416855,0
-0.7029114,-0.4889984,9.416855,1
-0.061264038,0.123916626,9.531769,0
-0.061264038,0.123916626,9.531769,0
-0.061264038,0.123916626,9.531769,0
-0.19294739,0.047302246,9.696976,0
-0.19294739,0.047302246,9.696976,0
-0.19294739,0.047302246,9.696976,0
-0.19294739,0.047302246,9.696976,1
-0.7340393,-0.6949005,10.175812,1
0.53489685,-0.3980255,11.219681,0
0.53489685,-0.3980255,11.219681,0
0.53489685,-0.3980255,11.219681,0
0.53489685,-0.3980255,11.219681,0
0.53489685,-0.3980255,11.219681,1
-0.26956177,-0.46266174,10.051315,0
-0.26956177,-0.46266174,10.051315,0
-0.26956177,-0.46266174,10.051315,0
-0.26956177,-0.46266174,10.051315,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.013381958,-0.75476074,10.238052,0
-0.2791443,-0.25675964,10.345795,0
-0.2791443,-0.25675964,10.345795,0
-0.2791443,-0.25675964,10.345795,0
-0.2791443,-0.25675964,10.345795,1
0.4319458,-0.6039276,10.929977,1
0.254776,0.10475159,9.45755,0
0.7384033,0.14785767,10.350586,0
0.7384033,0.14785767,10.350586,0
0.7384033,0.14785767,10.350586,0
0.7384033,0.14785767,10.350586,0
0.32659912,-0.35733032,10.238052,0
0.32659912,-0.35733032,10.238052,0
0.32659912,-0.35733032,10.238052,1
-0.43476868,-0.6829376,9.711334,0
-0.2647705,-1.1378326,10.587616,0
-0.049301147,-1.4011993,11.571625,1
0.21166992,-0.16339111,9.218124,0
-0.6981201,-0.51293945,8.854218,1
-0.1737976,-1.0636139,9.407272,0
0.06802368,-1.1330414,9.843018,0
0.06802368,-1.1330414,9.843018,0
0.06802368,-1.1330414,9.843018,0
0.06802368,-1.1330414,9.843018,0
-0.24082947,-0.91278076,9.321075,0
0.12548828,-1.1809235,9.941177,0
0.12548828,-1.1809235,9.941177,0
0.12548828,-1.1809235,9.941177,0
-0.30548096,-1.6142731,9.263611,0
-0.30548096,-1.6142731,9.263611,1
0.36010742,-1.2838745,10.573242,0
0.2954712,-0.8002472,10.975479,0
0.2954712,-0.8002472,10.975479,0
0.2954712,-0.8002472,10.975479,1
-0.50419617,-0.4889984,9.605988,0
-0.50419617,-0.4889984,9.605988,0
-0.50419617,-0.4889984,9.605988,1
-0.13308716,-0.8170166,11.119125,1
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,0
0.11590576,0.020965576,9.981873,1
-0.20730591,-0.625473,9.450363,0
-0.20730591,-0.625473,9.450363,0
0.03929138,-1.0109406,10.580429,0
0.03929138,-1.0109406,10.580429,0
0.03929138,-1.0109406,10.580429,0
0.03929138,-1.0109406,10.580429,0
0.20210266,-0.78349304,10.573242,0
0.20210266,-0.78349304,10.573242,0
0.20210266,-0.78349304,10.573242,0
0.015350342,-0.53689575,10.123138,0
-0.4491272,-0.6158905,9.275589,1
0.16139221,-0.73561096,9.850204,0
0.24519348,-0.68533325,10.417618,1
0.06802368,-0.16099548,9.833435,0
0.5301056,0.31784058,9.684998,0
0.5301056,0.31784058,9.684998,0
0.5301056,0.31784058,9.684998,0
0.5301056,0.31784058,9.684998,0
0.16139221,0.4471283,10.326645,0
0.16139221,0.4471283,10.326645,0
0.16139221,0.4471283,10.326645,0
0.16139221,0.4471283,10.326645,1
-0.24801636,0.123916626,8.820694,0
-0.24801636,0.123916626,8.820694,0
-0.24801636,0.123916626,8.820694,0
-0.24801636,0.123916626,8.820694,1
-0.19773865,-0.54885864,9.335449,0
-0.19773865,-0.54885864,9.335449,0
-0.19773865,-0.54885864,9.335449,0
-0.19773865,-0.54885864,9.335449,1
0.53489685,-0.30226135,10.953918,0
0.53489685,-0.30226135,10.953918,0
0.53489685,-0.30226135,10.953918,0
0.53489685,-0.30226135,10.953918,0
0.03929138,-0.30226135,11.35376,0
0.03929138,-0.30226135,11.35376,0
0.03929138,-0.30226135,11.35376,0
0.03929138,-0.30226135,11.35376,0
-0.06365967,-0.53689575,10.707321,0
-0.06365967,-0.53689575,10.707321,0
-0.06365967,-0.53689575,10.707321,0
0.39363098,0.052078247,10.867737,1
-0.13787842,-0.21846008,9.416855,0
-0.13787842,-0.21846008,9.416855,0
-0.13787842,-0.21846008,9.416855,0
-0.13787842,-0.21846008,9.416855,0
0.10153198,0.035324097,9.546127,0
0.10153198,0.035324097,9.546127,0
0.10153198,0.035324097,9.546127,0
0.10153198,0.035324097,9.546127,1
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.42518616,-0.7164612,10.252426,0
-0.08999634,-0.29267883,8.906876,0
-0.08999634,-0.29267883,8.906876,0
-0.08999634,-0.29267883,8.906876,0
-0.08999634,-0.29267883,8.906876,0
-0.08999634,-0.29267883,8.906876,0
-0.37730408,-0.38604736,9.754425,0
-0.37730408,-0.38604736,9.754425,0
-0.37730408,-0.38604736,9.754425,0
0.33616638,-0.23043823,9.79274,0
0.33616638,-0.23043823,9.79274,1
-0.1857605,0.025741577,9.208557,1
0.1398468,-0.52012634,10.731262,0
0.1398468,-0.52012634,10.731262,0
0.1398468,-0.52012634,10.731262,0
0.1398468,-0.52012634,10.731262,0
0.1398468,-0.52012634,10.731262,0
0.49658203,-0.25198364,10.755203,0
0.49658203,-0.25198364,10.755203,0
0.49658203,-0.25198364,10.755203,0
0.2667389,-0.45788574,10.4631195,0
0.27871704,-0.44111633,9.723312,0
0.24279785,-0.56321716,10.817459,0
0.13745117,-0.3477478,10.534943,1
0.45588684,0.41360474,10.024979,1
-0.13787842,-0.39323425,9.388123,0
-0.13787842,-0.39323425,9.388123,0
-0.13787842,-0.39323425,9.388123,0
-0.13787842,-0.39323425,9.388123,0
-0.049301147,-0.37408447,10.582825,0
-0.049301147,-0.37408447,10.582825,0
-0.049301147,-0.37408447,10.582825,0
-0.049301147,-0.37408447,10.582825,0
0.06562805,-0.30226135,9.979492,0
0.259552,-0.012557983,9.783157,0
-0.08520508,-0.22325134,10.068069,0
0.036895752,-0.5512543,10.62352,0
-0.018173218,-0.36210632,9.670639,0
-0.18815613,-0.31422424,9.764008,0
-0.30548096,-0.46505737,10.123138,0
-0.30548096,-0.46505737,10.123138,0
-0.30548096,-0.46505737,10.123138,0
-0.30548096,-0.46505737,10.123138,0
-0.22407532,-0.3190155,9.328262,0
-0.22407532,-0.3190155,9.328262,0
-0.45870972,-0.60632324,9.649078,1
0.46784973,-0.71406555,10.791122,1
-0.14985657,-0.31422424,10.034546,0
0.09915161,-0.034103394,9.301926,0
-0.1522522,-0.6661682,8.949982,0
-0.1522522,-0.6661682,8.949982,0
